song,song_id,artist,artist_id,category,genres,filtered_genres,audio_ft_danceability,audio_ft_energy,audio_ft_key,audio_ft_loudness,audio_ft_mode,audio_ft_speechiness,audio_ft_acousticness,audio_ft_instrumentalness,audio_ft_liveness,audio_ft_valence,audio_ft_tempo,audio_ft_duration_ms,audio_ft_time_signature
Reach Out I'll Be There - Single Version / Mono,0PpamSdfQzIAvj5OB9Bz54,Four Tops,7fIvjotigTGWqjIz6EP1i4,soul,"['classic', 'disco', 'funk', 'quiet', 'motown', 'brill', 'adult', 'mellow', 'soul']","['classic', 'funk', 'motown', 'brill', 'adult', 'mellow', 'soul']",0.62,0.763,3,-4.908,0,0.0311,0.0615,0.0,0.289,0.718,119.534,182467,4
Where Did Our Love Go,69RH84na5iUNwrwxpgjC5j,The Supremes,57bUPid8xztkieZfS7OlEV,soul,"['classic', 'disco', 'funk', 'quiet', 'motown', 'brill', 'adult', 'soul']","['classic', 'funk', 'motown', 'brill', 'adult', 'soul']",0.566,0.49,0,-10.867,1,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,153333,4
Shop Around,47IRIQxGDe2Sc6F4pe2FMf,The Miracles,6TqQLejnHXMGr7KcegxUND,soul,"['classic', 'rhythm', 'quiet', 'motown', 'brill', 'southern', 'soul']","['classic', 'motown', 'brill', 'soul']",0.552,0.7,7,-4.533,1,0.0295,0.809,0.0,0.805,0.901,132.005,170760,4
you should see me in a crown,3XF5xLJHOQQRbWya6hBp7d,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,indie_alt,"['electropop', 'pop']",['pop'],0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,180953,4
Youth,1LPGwuFgIzbJoShfDdw7MY,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,indie_alt,"['shiver', 'modern', 'indietronica', 'gauze']",['modern'],0.648,0.718,9,-7.765,0,0.0298,0.129,0.00156,0.112,0.785,96.017,230693,4
We Appreciate Power,0yi4EYrzv5yyend2YnstJv,Grimes,053q0ukIDRgzwTr4vNSwab,indie_alt,"['chillwave', 'electropop', 'dance', 'art', 'grave', 'metropopolis', 'pop', 'canadian', 'hyperpop', 'indietronica', 'escape']","['dance', 'art', 'pop', 'canadian']",0.534,0.899,2,-4.18,0,0.0509,0.00898,4.32e-05,0.4,0.432,108.033,334693,4
Motion Sickness,6LxcPUqx6noURdA5qc4BAT,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,indie_alt,"['art', 'indie']","['art', 'indie']",0.652,0.545,1,-9.021,1,0.0358,0.774,0.0428,0.0847,0.626,107.019,229760,4
"Archie, Marry Me",5GAB1X0AJq2EZjxXP9zMFt,Alvvays,3kzwYV3OCB010YfXMF0Avt,indie_alt,"['shoegaze', 'indie', 'toronto']","['shoegaze', 'indie']",0.267,0.828,7,-4.592,1,0.0746,0.00956,0.409,0.143,0.203,117.886,196560,4
Sexy Boy,6INLpBxo9F5QMer04VXEnd,Air,1P6U1dCeHxPui5pIrGmndZ,indie_alt,"['electronica', 'trip', 'ambient', 'downtempo']","['electronica', 'ambient']",0.435,0.651,0,-6.152,1,0.0288,0.00111,0.609,0.111,0.206,111.896,298467,4
You Can Have It All,4GrfClvQgCVLsCfqw7YthQ,Yo La Tengo,5hAhrnb0Ch4ODwWu4tsbpi,indie_alt,"['alternative', 'freak', 'rock', 'art', 'lo-fi', 'new', 'indie', 'dream', 'permanent', 'anti-folk']","['alternative', 'rock', 'art', 'lo-fi', 'new', 'indie']",0.515,0.833,4,-9.409,1,0.0362,0.637,0.944,0.302,0.965,178.471,276640,4
The First Big Weekend,4BKJRy9GPS4Y3t61S1xEhF,Arab Strap,6g8Jqb5JMfv92eB2r0awTN,indie_alt,"['slowcore', 'chamber', 'scottish']",['chamber'],0.686,0.675,2,-10.831,1,0.054,0.0884,0.114,0.0911,0.603,146.534,292747,4
Girl From Mars,1JYs5OOgeW1jAOaiiLlJdx,Ash,2evydP72Z45DouM4uMGsIE,indie_alt,"['modern', 'pop', 'britpop']","['modern', 'pop', 'britpop']",0.236,0.797,9,-6.949,1,0.0447,0.0186,0.0,0.11,0.477,154.336,213533,4
New French Girlfriend,1kKfa4rdmxdqiE1Edunf18,The Auteurs,5EtBXjUUyPJmiljpRdN6RJ,indie_alt,['britpop'],['britpop'],0.328,0.629,2,-8.105,1,0.0343,0.0034,0.00363,0.0937,0.411,173.862,255773,4
Nothing To Be Done,4vReegUzNPc2t06jJKgieU,The Pastels,4Nu0EL8c5d2vFHPOcNjlBP,indie_alt,"['alternative', 'tape', 'lo-fi', 'c86', 'uk', 'scottish', 'twee']","['alternative', 'lo-fi', 'uk']",0.349,0.896,9,-10.59,1,0.106,0.00144,0.73,0.287,0.481,141.72,232133,4
Alison,33HRECrmuelZxOpid6XTNX,Slowdive,72X6FHxaShda0XeQw3vbeF,indie_alt,"['alternative', 'art', 'nu', 'indie', 'dream', 'shoegaze', 'reading']","['alternative', 'art', 'indie', 'shoegaze']",0.276,0.449,4,-11.428,1,0.0375,0.00782,0.783,0.108,0.278,101.687,230987,4
Call Me,7HKxTNVlkHsfMLhigmhC0I,Blondie,4tpUmLEVLCGFr93o8hFFIB,indie_alt,"['dance', 'rock', 'new', 'permanent', 'candy', 'power']","['dance', 'rock', 'new']",0.554,0.833,2,-6.667,0,0.0347,0.000646,0.0025,0.0737,0.773,142.673,212227,4
Just Like Honey,1LwP9g1Hjbs64jXM2Qsxry,The Jesus and Mary Chain,4rjlerN21ygkIhmUv55irs,indie_alt,"['alternative', 'dance', 'rock', 'art', 'new', 'nu', 'uk', 'noise', 'post-punk', 'scottish', 'punk', 'shoegaze']","['alternative', 'dance', 'rock', 'art', 'new', 'uk', 'shoegaze']",0.341,0.552,8,-10.503,1,0.0423,8.02e-05,0.616,0.0591,0.486,121.361,182493,4
Genius of Love,6UBQONiLH8kNmmB8UrV2Ef,Tom Tom Club,1m24736Bdew1oQVxTePOCo,indie_alt,"['no', 'dance', 'post-punk', 'new']","['dance', 'new']",0.921,0.529,2,-11.974,1,0.0851,0.0845,0.000779,0.0478,0.724,102.941,334360,4
Close To Me,4xiyq1iRdsxuU1BPUJ490Z,The Cure,7bu3H8JO7d0UbMoVzbo70s,indie_alt,"['rock', 'permanent', 'dance', 'new']","['rock', 'dance', 'new']",0.724,0.523,11,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075,203267,4
Blue Monday - 2016 Remaster,1RSy7B2vfPi84N80QJ6frX,New Order,0yNLKJebCb8Aueb54LYya3,indie_alt,"['dance', 'synthpop', 'rock', 'art', 'new', 'uk', 'madchester', 'permanent', 'post-punk']","['dance', 'rock', 'art', 'new', 'uk']",0.793,0.703,0,-9.548,1,0.0581,0.000726,0.88,0.075,0.856,130.27,450800,4
This Charming Man - 2011 Remaster,1FvDJ9KGxcqwv1utyPL3JZ,The Smiths,3yY2gUcIsjMr8hjo51PoJ8,indie_alt,"['dance', 'rock', 'new', 'uk', 'madchester', 'permanent']","['dance', 'rock', 'new', 'uk']",0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,162920,4
Town Called Malice,6sX5sm1wrYYV6ooAirEXAa,The Jam,2P560DaOMNDUACoH8ZhOCR,indie_alt,"['dance', 'rock', 'new', 'mod', 'pub', 'punk', 'ska']","['dance', 'rock', 'new']",0.542,0.91,7,-8.924,1,0.0873,0.00228,0.00524,0.0695,0.775,101.774,172803,4
She Sells Sanctuary,4vnLdmUdkOworoveEzpEST,The Cult,49DW3KvkyjHO35mK1JnSyS,indie_alt,"['glam', 'alternative', 'dance', 'classic', 'rock', 'new', 'album', 'metal', 'hard']","['alternative', 'dance', 'classic', 'rock', 'new']",0.55,0.765,7,-8.684,1,0.0287,4.82e-06,0.873,0.132,0.417,139.453,252533,4
Grass,3KRerNe53NjOmr7ozedcPq,Animal Collective,4kwxTgCKMipBKhSnEstNKj,indie_alt,"['chillwave', 'alternative', 'experimental', 'freak', 'dance-punk', 'art', 'modern', 'new', 'nu', 'indie', 'noise', 'baltimore']","['alternative', 'art', 'modern', 'new', 'indie']",0.209,0.83,2,-5.104,0,0.0903,0.114,9.95e-05,0.319,0.224,177.331,179587,4
Hope There's Someone,09ZGF6mwJVzw5jxqbtT53E,Antony and the Johnsons,4fxp616ALtFWnXfwxnjLzW,indie_alt,"['art', 'baroque', 'melancholia']",['art'],0.294,0.184,6,-10.421,1,0.0405,0.979,0.0115,0.143,0.0812,141.245,261200,1
Wake Up,6Hmj7SrLRbreLVfVS7mV1S,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,indie_alt,"['alternative', 'baroque', 'dance-punk', 'rock', 'modern', 'new', 'quebec', 'canadian', 'indie', 'permanent']","['alternative', 'rock', 'modern', 'new', 'canadian', 'indie']",0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,335333,4
I Bet You Look Good On The Dancefloor,3DQVgcqaP3iSMbaKsd57l5,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,indie_alt,"['rock', 'modern', 'sheffield', 'permanent', 'garage']","['rock', 'modern']",0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,173680,4
Killamangiro,6hqqo5hjnPhBqNRLqXYjVm,Babyshambles,0IBAqjHG8DSaD7PPCGnGiZ,indie_alt,"['rock', 'modern', 'new', 'dance-punk']","['rock', 'modern', 'new']",0.469,0.9,7,-4.254,1,0.0551,0.0353,0.00404,0.215,0.453,108.971,193027,4
"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846",4SFBV7SRNG2e2kyL1F6kjU,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,classical,"['german', 'baroque', 'early', 'classical']","['german', 'classical']",0.221,0.126,0,-25.427,1,0.0447,0.989,0.897,0.102,0.216,133.63,139307,4
The Lark Ascending,2kAgCRZPG3YQR2VMqRvLmb,Ralph Vaughan Williams,7wNkISK49lKeXuRaZcQVFe,classical,"['post-romantic', 'classical']",['classical'],0.0811,0.0122,4,-32.654,0,0.0511,0.902,0.308,0.0648,0.0384,74.554,935360,4
"Handel / Orch. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande",1upQiytDIEZfl9ItruoXuC,George Frideric Handel,1QL7yTHrdahRMpvNtn6rI2,classical,"['baroque', 'german', 'english', 'classical', 'early']","['german', 'classical']",0.204,0.0331,2,-24.044,0,0.0487,0.927,0.825,0.0954,0.0547,116.2,207267,3
"Bagatelle No. 25 in A Minor, ""Für Elise"", WoO 59",0H2VhGUC3P3hvwz8rdGIpC,Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS,classical,"['german', 'early', 'classical']","['german', 'classical']",0.23,0.0487,5,-27.675,1,0.0412,0.986,0.945,0.0679,0.101,134.839,203656,5
"Rhapsody On A Theme Of Paganini, Op.43: Variation 18. Andante cantabile",419qlOGNXoyICx4jO0hqaj,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,classical,"['ukrainian', 'post-romantic', 'russian', 'classical']",['classical'],0.205,0.0525,1,-23.841,1,0.0327,0.98,0.906,0.103,0.0511,88.316,174653,4
"O Come, O Come Emmanuel",68iKdWApfQfH8J3y0HHvKx,James Morgan,7mC0zQ4J4cJPNGYFlmiQVC,classical,[],[],0.116,0.152,2,-22.253,0,0.0401,0.935,0.966,0.11,0.0342,75.824,203855,1
Silent Night - Piano Version,1OVhsVdNpVQveUhePW99as,Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,classical,"['operatic', 'adult', 'classical', 'italian']","['adult', 'classical']",0.31,0.122,10,-14.447,1,0.0356,0.945,6.74e-06,0.112,0.176,76.632,166912,3
We'll Meet Again,5fH8QUL4VXLnYxRalLdFwY,Ross Parker,7uaMCVQ61bttnIqqLiV0kb,classical,[],[],0.413,0.0868,5,-21.486,1,0.0376,0.992,0.927,0.14,0.351,112.434,184373,4
My Friend the Forest,6Rkp6fEsvOTR7YxsW5uNyR,Nils Frahm,5gqhueRUZEa7VDnQt4HODp,classical,"['neo-classical', 'neoclassical', 'compositional', 'electronica']","['neo-classical', 'compositional', 'electronica']",0.396,0.0012,3,-38.004,0,0.0671,0.994,0.944,0.112,0.296,79.932,368669,1
Sussex Carol (On Christmas Night) [Live],4qlDWPSsnMniMslF3mga4K,Traditional,1U5zgr455OGyIkLNXvDdrf,classical,['sleep'],['sleep'],0.251,0.131,7,-22.098,1,0.0369,0.964,0.5,0.223,0.126,64.192,146240,4
In the Bleak Midwinter,1CVyYND2PuLilV962Hy3Pp,The Sixteen,5y9NnD1AZPcBVbDluRgiXS,classical,"['polyphony', 'classical', 'british', 'choral', 'early']","['classical', 'british']",0.156,0.0157,5,-34.578,1,0.0523,0.988,0.00012,0.0894,0.109,79.624,267733,5
The Twelve Days Of Christmas,6n3tP1Pr5ze92AG0MMgUi6,Tenebrae,0vUnn6Eje2O5yxEj35touD,classical,"['british', 'choral', 'chamber']","['british', 'chamber']",0.376,0.203,7,-22.76,1,0.07,0.984,0.0,0.0689,0.701,153.754,216480,3
I Wonder as I Wander,0mN6oNVFlzoCUeV9tUuiaA,Traditional,1U5zgr455OGyIkLNXvDdrf,classical,['sleep'],['sleep'],0.195,0.00455,9,-38.194,0,0.0668,0.981,0.00366,0.0965,0.0931,77.361,155947,4
I Pray - Arr. Paul Campbell,7h7OYpciRhLc5OLZpxSaXQ,Paul Mealor,18B9HFuIuZ5LOk8vWtaxsG,classical,"['british', 'choral', '21st']",['british'],0.276,0.0986,2,-19.855,1,0.0399,0.952,0.00853,0.128,0.0714,95.595,194624,3
Now May We Singen,7KXgbkdkcVTYuSeSsiW3do,Cecilia McDowall,4yEgFPjtOoOIlQS3WPiEnr,classical,['british'],['british'],0.232,0.155,5,-21.153,1,0.0372,0.992,0.0,0.224,0.45,80.28,209963,4
The holly and the ivy,57lKCJHxa9IKtlzsaEFKVQ,Traditional,1U5zgr455OGyIkLNXvDdrf,classical,['sleep'],['sleep'],0.275,0.0419,7,-28.252,1,0.0471,0.987,0.000705,0.0736,0.0673,97.655,178133,5
Ding Dong! Merrily on High,5deugvvBm2rJBPI2S0BZmQ,Anonymous,4kCZ5nyurc9eIqLJfUcW0Y,classical,[],[],0.318,0.253,11,-20.4,1,0.0491,0.989,0.0392,0.06,0.385,80.903,129693,4
Once In Royal David's City (Desc. Stephen Cleobury),7kqyn9ZLOjfnOHA4aVnpUD,Henry John Gauntlett,0Ywn9U6rufDhKYfZanCr6c,classical,[],[],0.111,0.139,7,-21.828,1,0.0475,0.971,0.384,0.383,0.0598,69.97,278453,4
The First Nowell,0G1CKUwK9u1UePpezzvFKC,Anonymous,4kCZ5nyurc9eIqLJfUcW0Y,classical,[],[],0.216,0.178,6,-18.014,0,0.0391,0.98,0.0135,0.124,0.0591,86.627,275840,3
Somewhere in My Memory - Chorus & Orchestra Version,1WA5av9UlqPNOKcaUdWbGM,John Williams,3dRfiJ2650SZu6GbydcHNb,classical,['soundtrack'],['soundtrack'],0.351,0.0767,2,-21.396,1,0.0335,0.99,0.341,0.0783,0.146,73.848,63973,4
Dappled Light,2sokXRXXRJz5GZAH3aJ4Zc,Luke Howard,3duTXsC49HoPt4f4EySDKf,classical,"['focus', 'neo-classical', 'compositional', 'australian', 'calming']","['focus', 'neo-classical', 'compositional', 'australian', 'calming']",0.222,0.0456,10,-20.891,0,0.0385,0.993,0.964,0.231,0.0882,128.691,251573,4
Fracture,6GLy7czJd5VC2Jf47lpj12,Stephan Moccio,25s9H1JQmTu3iuFzpXWUIg,classical,"['neo-classical', 'calming', 'background']","['neo-classical', 'calming', 'background']",0.323,0.0186,2,-28.248,1,0.0477,0.99,0.934,0.105,0.126,85.228,207640,4
Blow The Wind Southerly (Arr. Kanneh-Mason),5NHQ6e1JkQ5zsvzIRkqDhh,Traditional,1U5zgr455OGyIkLNXvDdrf,classical,['sleep'],['sleep'],0.181,0.0136,0,-27.787,1,0.0638,0.982,0.753,0.0783,0.0634,94.852,142067,4
These Days - Solo Piano Version,3NjeuBtbvD5rvajflMnzFz,Alexis Ffrench,58R31AvN8JMHM7xkNpVLjX,classical,['neo-classical'],['neo-classical'],0.536,0.298,9,-19.303,0,0.0415,0.989,0.871,0.121,0.393,103.014,168914,4
All Human Beings (Voiceless Mix) - Pt. 3,0vNkPOTQTRIEzGXQ5gTdyB,Max Richter,2VZNmg4vCnew4Pavo8zDdW,classical,"['soundtrack', 'compositional', 'post-minimalism']","['soundtrack', 'compositional']",0.166,0.279,2,-17.825,1,0.0415,0.487,0.964,0.122,0.0351,82.075,170453,5
Baby Shark,571Jz87ytvwTv205mToeaG,Pinkfong,7cTXfwpe9peK0UE1bZyIWZ,family,"[""children's"", 'dong-yo', 'cartoon']","[""children's""]",0.825,0.828,8,-4.887,1,0.139,0.272,0.0,0.053,0.744,115.045,84156,4
Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,Tones And I,2NjfBq1NflQcKSeiDooVjY,family,['australian'],['australian'],0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,4
"All I Want - From ""High School Musical: The Musical: The Series""",4Yxc55NX3tAXC2mHRAhtcW,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,family,"['post-teen', 'social', 'pop']","['social', 'pop']",0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
The Other Side (from Trolls World Tour),463PQggkmk5tTw8ug0ahOX,SZA,7tYKF4w9nC0nq9CsPZTHyP,family,"['dance', 'rap', 'pop']","['dance', 'rap', 'pop']",0.76,0.607,7,-6.274,1,0.0964,0.00277,0.0,0.132,0.709,105.979,188187,4
Say So,3g3hE3WICIm03TSO4AUxfZ,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,family,"[""children's""]","[""children's""]",0.793,0.715,2,-4.514,1,0.0387,0.0677,0.000109,0.116,0.945,110.925,187040,4
"Tell Me a Story, Daddy",2OeI4OOvTmQfyW1ozSeS9A,Margith Mathiesen,7FVnh71Z8lhSppYykLnpJh,family,[],[],0.445,0.0125,2,-29.448,1,0.0742,0.996,0.904,0.1,0.538,135.812,90000,4
Forget Me Not,2ezPqb8CcWlb8xEVYV9St2,Victor Kovacs,5JF3HMNudSKqJDkgCOzULV,family,['calming'],['calming'],0.516,0.0661,0,-24.948,1,0.074,0.994,0.956,0.0893,0.44,133.989,189500,4
The Cutest Puppy,1dKxf4Ht2SsKLyXfSDJAgy,Laureen Conrad,7vgGpuiXdNlCmc994PlMlz,family,[],[],0.609,0.0172,8,-28.573,1,0.118,0.996,0.973,0.108,0.89,68.619,82500,4
Always By Your Side,6rZghmzRtSrcnfoUsI3HYV,Margith Mathiesen,7FVnh71Z8lhSppYykLnpJh,family,[],[],0.483,0.0207,9,-29.036,0,0.0575,0.996,0.961,0.0862,0.573,74.789,158625,3
Dreaming,1apyGj27ZxI2QTEnq9hGNx,Vinnie Gianni,6sLmYoTs56uTqmDs3V9c7h,family,['calming'],['calming'],0.516,0.0308,0,-27.959,1,0.0475,0.996,0.947,0.103,0.652,76.061,139985,4
Some Things Never Change,4Xbotg4PCLJw9cDx2dtZLK,Kristen Bell,2kHxkdiKCSnHMkhIgFBZaI,family,"['disney', 'show', 'hollywood']",['hollywood'],0.566,0.543,5,-4.485,1,0.0314,0.613,0.0,0.106,0.299,89.937,209965,4
"Reflection (2020) - From ""Mulan""",437eNQXusBT4q9q3f34oW9,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,family,"['post-teen', 'dance', 'pop']","['dance', 'pop']",0.35,0.636,7,-8.158,1,0.0746,0.444,0.0,0.0811,0.208,95.162,217997,4
You've Got a Friend in Me,5aaUXcrsXI477I93yBE8lu,Randy Newman,3HQyFCFFfJO3KKBlUfZsyW,family,"['disney', 'singer-songwriter', 'movie']",['singer-songwriter'],0.698,0.301,3,-13.063,1,0.03,0.82,2.16e-06,0.2,0.474,115.643,124387,4
Into the Unknown,3Z0oQ8r78OUaHvGPiDBR3W,Idina Menzel,73Np75Wv2tju61Eo9Zw4IR,family,"['show', 'hollywood']",['hollywood'],0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,194848,5
"Loyal Brave True - From ""Mulan""",3gy8PSkBSyvPyWZazgQn0F,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,family,"['post-teen', 'dance', 'pop']","['dance', 'pop']",0.59,0.388,5,-9.288,0,0.033,0.603,0.0,0.107,0.506,142.961,166200,3
Kind Words,5ivT7uNynzs2VJomWxlnMu,Claudia Robin Gunn,1Dnn2mwwu3QwyQjXJFqyZN,family,"[""children's""]","[""children's""]",0.487,0.27,0,-12.304,1,0.0447,0.847,0.00309,0.0888,0.445,173.517,243308,3
Glue,1OnQCrHqov2hDGd0WFh6VV,Frances England,4JSWvkbDnumAidofuVTCrD,family,"['kindie', ""children's""]","[""children's""]",0.909,0.436,0,-10.782,0,0.0577,0.625,0.183,0.0989,0.901,121.828,138463,4
Baby Beluga - 40th Anniversary Version,40oUxbmsYW6a62kmuJgsEv,Raffi,7oWSqrgMuIEyH9qp5nu2e5,family,"['canadian', ""children's""]","['canadian', ""children's""]",0.428,0.286,4,-10.851,1,0.0376,0.937,0.000101,0.0789,0.608,127.048,208107,4
Honey Oh Be,1ivFuOe2bsoWMF2XdvlAZ8,Angie Who,6Uz3KziV0932zrV4awUYtE,family,['australian'],['australian'],0.7,0.623,7,-10.664,1,0.0327,0.664,2.68e-05,0.295,0.882,112.344,113764,4
You Are My Sunshine (Version 1),1va0w9M5N3w2xhCeXGQAZ0,Elizabeth Mitchell,3gBQ1U5dXpRXS6tlbyNTDM,family,"['kindie', ""children's""]","[""children's""]",0.477,0.179,8,-17.071,1,0.0356,0.908,0.000458,0.213,0.605,172.046,168827,4
Baby Shark,5k71IudErIAnPklwCbgbgR,Mini Stars,4w0NTOd6T1WHdHq8Uaux3G,family,[],[],0.921,0.71,11,-6.868,0,0.434,0.522,0.0,0.165,0.777,115.115,97667,4
La Canción de la Efe,1Iop545mi48sE8mNNbxEuy,Thalia,23wEWD21D4TPYiJugoXmYb,family,"['latin', 'dance', 'mexican']","['latin', 'dance']",0.78,0.666,7,-4.913,1,0.0436,0.11,0.0,0.117,0.539,112.998,132708,4
El Valiente Martin,03c1FZqD6XhciDO6yQNMjn,Atención Atención,18xacmB7GVCrXxcPX9IILZ,family,"[""children's""]","[""children's""]",0.745,0.177,0,-11.342,1,0.0705,0.991,0.955,0.074,0.689,74.992,103693,4
De La Luna Al Sol,4dJEKzBZLrdF7dzeixyrIF,El David Aguilar,4exC9EVGcJb6F33htBWbkk,family,['trova'],['trova'],0.694,0.146,9,-16.072,1,0.0345,0.901,0.00366,0.105,0.295,93.788,276760,4
The Moon Song,3dFGpnWAmh6RiSJsmp24Qu,Mi Sobrino Memo,2ae7hwWgesyGJVI2vebofH,family,"['latin', 'mexican']",['latin'],0.78,0.113,5,-12.437,1,0.0404,0.958,1.17e-05,0.0934,0.347,112.956,128496,4
Dakiti,47EiUVwUp4C9fGccaPuUCS,Bad Bunny,4q3ewBCX7sLwd24euuV69X,latin,"['trap', 'latin', 'reggaeton']","['trap', 'latin', 'reggaeton']",0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090,4
BICHOTA,7vrJn5hDSXRmdXoR30KgF1,KAROL G,790FomKkXshlbRYZFtlgla,latin,"['trap', 'latin', 'reggaeton']","['trap', 'latin', 'reggaeton']",0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,178947,4
Chica Ideal,21N4Buj4xsyLb218lYle61,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,latin,"['trap', 'latin', 'colombian', 'reggaeton']","['trap', 'latin', 'colombian', 'reggaeton']",0.574,0.891,0,-3.665,0,0.157,0.0847,0.0,0.16,0.707,100.978,183240,4
La Nota,7ndTONDDRFGiPnnhOzOXxq,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,latin,"['colombian', 'reggaeton', 'tropical', 'latin', 'trap']","['colombian', 'reggaeton', 'tropical', 'latin', 'trap']",0.736,0.632,11,-4.939,0,0.0648,0.18,0.0,0.349,0.503,92.03,216107,4
Relación - Remix,35UUpTmrcFXNIVIN26ujXl,Sech,77ziqFxp5gaInVrF2lj4ht,latin,"['trap', 'latin', 'reggaeton', 'panamanian']","['trap', 'latin', 'reggaeton']",0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,247308,4
TE MUDASTE,5RubKOuDoPn5Kj5TLVxSxY,Bad Bunny,4q3ewBCX7sLwd24euuV69X,latin,"['trap', 'latin', 'reggaeton']","['trap', 'latin', 'reggaeton']",0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,130014,4
BICHOTA,7vrJn5hDSXRmdXoR30KgF1,KAROL G,790FomKkXshlbRYZFtlgla,latin,"['trap', 'latin', 'reggaeton']","['trap', 'latin', 'reggaeton']",0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,178947,4
La Luz,5zj8WNkBrEzlI5FKeYV4ol,Sech,77ziqFxp5gaInVrF2lj4ht,latin,"['trap', 'latin', 'reggaeton', 'panamanian']","['trap', 'latin', 'reggaeton']",0.665,0.697,9,-4.819,0,0.154,0.427,1.39e-05,0.599,0.556,94.053,216747,4
Ponte Pa' Mi,4C6BlqqMwjFzOXzqpTeoWR,Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,latin,"['trap', 'latin', 'reggaeton']","['trap', 'latin', 'reggaeton']",0.878,0.713,5,-4.566,0,0.0948,0.0581,0.0,0.0822,0.615,92.028,202373,4
La Nota,7ndTONDDRFGiPnnhOzOXxq,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,latin,"['colombian', 'reggaeton', 'tropical', 'latin', 'trap']","['colombian', 'reggaeton', 'tropical', 'latin', 'trap']",0.736,0.632,11,-4.939,0,0.0648,0.18,0.0,0.349,0.503,92.03,216107,4
Un Amor Eterno - Versión Balada,3TuXuyfd6XjIShhPQAo21I,Marc Anthony,4wLXwxDeWQ8mtUIRPxGiD6,latin,"['latin', 'modern', 'salsa', 'tropical']","['latin', 'modern', 'tropical']",0.467,0.454,9,-8.9,1,0.141,0.833,0.0,0.0759,0.367,127.85,191054,4
Hoy Tengo Ganas De Ti,0qO4GfXADY9QfgcgtrasT9,Alejandro Fernández,6sq1yF0OZEWA4xoXVKW1L9,latin,"['mariachi', 'mexican', 'latin', 'ranchera', 'regional']",['latin'],0.406,0.459,3,-6.373,0,0.0392,0.328,0.0,0.0717,0.245,123.54,291107,4
Corazón partío,0wQCKR9OFjYu5Kzrk7WivJ,Alejandro Sanz,5sUrlPAHlS9NEirDB8SEbF,latin,"['rock', 'mexican', 'latin', 'cantautor', 'spanish']","['rock', 'latin']",0.648,0.846,0,-6.731,1,0.0424,0.199,4.23e-06,0.0803,0.815,160.075,343413,4
Dígale,4KgcAo8wQrXexfwpIsgzLf,David Bisbal,5gOJTI4TusSENizxhcG7jB,latin,"['spanish', 'latin', 'tropical']","['latin', 'tropical']",0.562,0.472,2,-6.814,1,0.0298,0.588,0.0,0.146,0.304,129.98,265227,4
Completamente Enamorados,1zU6PCdQxUu1tMT5xbc6x5,Chayanne,1JbemQ1fPt2YmSLjAFhPBv,latin,"['latin', 'tropical', 'puerto']","['latin', 'tropical']",0.567,0.619,10,-9.082,1,0.0278,0.433,0.0,0.083,0.388,137.129,258093,4
