song,song_id,artist,artist_id,category,genres,filtered_genres,audio_ft_danceability,audio_ft_energy,audio_ft_key,audio_ft_loudness,audio_ft_mode,audio_ft_speechiness,audio_ft_acousticness,audio_ft_instrumentalness,audio_ft_liveness,audio_ft_valence,audio_ft_tempo,audio_ft_duration_ms,audio_ft_time_signature
Ophelia,2yiuyvn2N7IA9kIImugRkZ,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,dinner,"['stomp', 'folk-pop', 'modern']",['modern'],0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4
Power Over Me,4tViDtaHuSLnh7HVJTrKhs,Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,dinner,"['pop', 'folk-pop', 'irish']","['pop', 'irish']",0.319,0.841,9,-4.232,0,0.147,0.0518,0.0,0.106,0.483,173.868,206960,3
The Girl,1IFRVS4t1olI0XG9RBWdKH,City and Colour,74gcBzlQza1bSfob90yRhR,dinner,['canadian'],['canadian'],0.404,0.542,10,-7.578,1,0.0349,0.837,7.21e-05,0.137,0.183,109.166,360107,4
Georgia,429EttO8gs0bDo2SQfUNSm,Vance Joy,10exVja0key0uqUkk6LJRT,dinner,"['pop', 'folk-pop', 'modern']","['pop', 'modern']",0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,230507,4
Ocean,5tP45ykhM6iRYE2cL2Dp5A,Gradient Island,2L6LmEsTHaUiSr1cxjbT0U,dinner,[],[],0.657,0.203,2,-15.717,1,0.0428,0.935,0.921,0.107,0.0626,74.995,108800,4
That Something,2CyYckvlqYiw29Zw2JqYUb,Jones Meadow,3MK71khOrqZwGpyfYzwKXR,dinner,['chill'],['chill'],0.757,0.565,5,-9.258,0,0.0961,0.0511,0.883,0.108,0.478,122.0,179117,4
Moments of Clarity,4cL7JffDg7AHPOBTzKeN7R,Gallway Flex,6DZylFpDS9LLQYsGRUpa9t,dinner,['chill'],['chill'],0.511,0.363,3,-13.799,1,0.027,0.163,0.515,0.122,0.192,141.949,193032,4
Train 201,2e5y1McoTrDZLsZyzqbT65,Raytone,2NPLOBwaiAlh3vy1F37Fsy,dinner,['chill'],['chill'],0.477,0.336,5,-16.966,0,0.0353,0.814,0.905,0.111,0.209,196.01,221281,3
Taormina,0aopoiOOwFoauHgnyEZBUE,Deep Divers,7tGdyfb73OP7XB3hZNLUZL,dinner,['background'],['background'],0.65,0.178,0,-14.301,1,0.0338,0.856,0.868,0.13,0.17,122.015,204590,4
La del bar,5nLL2zJVhkPMpGVQapZ6Eg,Gèrard,71Cp3TYbeCYy1KmkGlF10z,dinner,['latin'],['latin'],0.672,0.801,2,-7.303,1,0.0574,0.642,0.0,0.256,0.766,92.931,154378,4
Mar Y Cielo,01OHq1JrkmDeyQTLQVxdTL,La Marisoul,71thoyIIWlcK2fL2dCSsCE,dinner,[],[],0.78,0.796,5,-3.462,0,0.0435,0.638,4.47e-05,0.276,0.665,114.759,185160,4
Lo Mismo Que Usted,13uDG9SBhqz2Ucca2oSHgk,Pantoja,1sSMrejChoHWBnCe7w6fKc,dinner,['colombian'],['colombian'],0.601,0.332,9,-13.331,0,0.0762,0.623,2.98e-05,0.115,0.347,87.473,189900,4
Calaveras y Diablitos,67VY2M8IZedcXJcy8LG5EH,Los Fabulosos Cadillacs,2FS22haX3FYbyOsUAkuYqZ,dinner,"['latin', 'argentine', 'rock', 'ska']","['latin', 'rock']",0.701,0.46,9,-6.141,1,0.0421,0.511,9.84e-05,0.214,0.853,92.725,264027,4
Oye Como Va,5XNixCaiTFx88y5wLhVMQR,Faul & Wad Ad,6HUm6AHJE0oisACMN6NNJ5,dinner,['tropical'],['tropical'],0.751,0.984,2,-3.876,1,0.0564,0.0233,0.299,0.0439,0.962,125.995,185911,4
I'm Ready,4kTliHBy7w2SOMtm8qMmOW,Jaden,0xOeVMOz2fVg5BJY3N6akT,gaming,"['rap', 'hip']","['rap', 'hip']",0.748,0.696,6,-8.927,1,0.165,0.155,0.00259,0.139,0.414,129.992,189750,4
MEGALOVANIA,2WpstnkNuH6dUnm3fVLCpU,Toby Fox,57DlMWmbVIf2ssJ8QBpBau,gaming,['indie'],['indie'],0.715,0.612,7,-9.85,1,0.0515,0.000377,0.864,0.0387,0.95,120.022,156000,4
Little,2fozfsVzd6kCYp5OA3sOUJ,Jany Green,1Qg99NvQcJaAMmmDl6nPRv,gaming,['modern'],['modern'],0.819,0.624,0,-7.523,1,0.0665,0.239,0.000461,0.104,0.752,110.001,157090,4
Unity,47qYqGPgMTh3l1PRKBHEfI,TheFatRat,3OKg7YbOIatODzkRIbLJR4,gaming,[],[],0.707,0.88,4,-3.211,0,0.0317,0.00424,0.0379,0.0534,0.565,105.003,249286,4
"No Save Point - From ""Cyberpunk 2077""",27SjutLnh1PXRYDjmSDs78,Run The Jewels,4RnBFZRiMLRyZy0AzzTg2C,gaming,"['hip', 'escape', 'political']",['hip'],0.654,0.848,6,-8.121,0,0.382,0.109,0.032,0.103,0.185,163.989,195240,4
B.B. King Freestyle (with Drake),6EW1fwOk4JHmTZKINZsyjB,Lil Wayne,55Aa2cqylxrFIXC767Z865,gaming,"['hip', 'pop', 'trap', 'rap', 'new']","['hip', 'pop', 'trap', 'rap', 'new']",0.664,0.553,11,-8.316,1,0.415,0.455,0.0,0.181,0.722,87.009,222801,4
Dunya (feat. LukeyWorld),3L23Jgif3sjgwEApqn3Go3,GoldLink,5XenQ7XfcvQdfIbpLEFaKQ,gaming,"['underground', 'hip', 'alternative', 'dmv', 'indie', 'rap']","['hip', 'alternative', 'indie', 'rap']",0.884,0.595,5,-5.832,1,0.0588,0.216,3.91e-05,0.09,0.396,131.046,180552,4
So High,5qtUKYu1bBe0U7SoANInou,Tm88,5RMUeKq0dZxg9RHE1f0B9P,gaming,"['atl', 'vapor']",['atl'],0.824,0.601,5,-8.761,0,0.201,0.0182,0.0,0.111,0.138,142.988,114049,4
Wolves (feat. Post Malone),33gwZOGJWEZ7dRWPqPxBEZ,Big Sean,0c173mlxpT3dSFRgMO8XPh,gaming,"['southern', 'hip', 'pop', 'detroit', 'trap', 'rap']","['hip', 'pop', 'trap', 'rap']",0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,199758,4
Tyler Herro,4DuUwzP4ALMqpquHU0ltAB,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,gaming,"['pop', 'trap', 'deep', 'rap', 'kentucky']","['pop', 'trap', 'deep', 'rap']",0.794,0.756,5,-7.16,0,0.136,0.11,0.0,0.247,0.775,123.066,156498,4
Anything You Synthesize - Ambient,0OF6WSdeVmYEGBZlxvwvLq,The American Dollar,5r4OqYJL7JrtZlffx7FJlb,gaming,"['instrumental', 'american', 'post-rock', 'compositional', 'focus']","['compositional', 'focus']",0.496,0.0936,1,-22.248,0,0.0359,0.43,0.94,0.0997,0.0308,120.116,248125,4
Nobody,5b3VOW8Z3KRPrUS2889NfE,Hiatus,421vyBBkhgRAOz4cYPvrZJ,gaming,"['crust', 'chillstep']",['crust'],0.465,0.629,9,-10.423,1,0.0585,0.385,0.756,0.145,0.65,94.033,268174,4
A Beautiful Mine,69W7GtjzZY4ljBPnS1UPfy,RJD2,1O3ZOjqFLEnbpZexcRjocn,gaming,"['hip', 'big', 'alternative', 'jazztronica', 'electronica', 'nu', 'ninja', 'turntablism']","['hip', 'alternative', 'jazztronica']",0.624,0.698,1,-12.131,1,0.0802,0.352,0.916,0.265,0.0364,114.24,329427,4
Stop Everything! It's Snowing,3z48KDiozWdduiI0xS0HD3,Good Weather For An Airstrike,1LcsFT5fwJajcpAqmlitHX,gaming,"['compositional', 'drift']","['compositional', 'drift']",0.173,0.014,1,-20.717,1,0.042,0.961,0.826,0.0801,0.0396,89.776,238000,4
Open Eye Signal,5aBdWL4ud0ovtDJIJGQLdc,Jon Hopkins,7yxi31szvlbwvKq9dYOmFI,gaming,"['intelligent', 'electronica', 'ambient', 'post-rock', 'neo-classical', 'compositional']","['ambient', 'neo-classical', 'compositional']",0.798,0.715,0,-7.103,1,0.215,0.191,0.773,0.112,0.199,122.47,468587,3
Fly with me,71vmt0KizGHsixCbMpHlhV,millennium parade × ghost in the shell: SAC_2045,4TrqOjik4odYGs0pJpZwVw,gaming,[],[],0.556,0.82,8,-5.43,1,0.0435,0.00177,0.0,0.305,0.365,89.952,277467,4
(Theme From) Red Dead Redemption,2cnhi0n4UMWCXQIEaVjnm5,Bill Elm & Woody Jackson,4bvAYuLthEXwoUpNhCc15S,gaming,"['old', 'video']",['video'],0.426,0.502,9,-11.824,0,0.0327,0.687,0.952,0.099,0.28,129.97,338240,4
Death Stranding,1PxhfWamtXhK8rG4JSnEWJ,CHVRCHES,3CjlHNtplJyTf9npxaPl5w,gaming,"['neo-synthpop', 'indie', 'shimmer', 'metropopolis', 'electropop']",['indie'],0.485,0.71,6,-5.818,1,0.0493,0.00139,0.0514,0.0555,0.0591,121.892,318667,4
Captured,03yPeSLBLH4RJm0ogylftz,Sami Matar,7ijAT5OUQFiBr68fogQHx1,gaming,['spacewave'],['spacewave'],0.344,0.504,4,-13.588,0,0.0446,0.85,0.899,0.104,0.0408,129.944,256881,4
Infinity War,51Amo7fyI2jL3sf2UgX75i,Alan Silvestri,0Xk15jHKly4c3AhPr5vjoA,gaming,"['scorecore', 'soundtrack']",['soundtrack'],0.148,0.266,9,-16.525,0,0.0349,0.695,0.859,0.0769,0.0362,85.99,155960,4
Halo,0htrx26DcVDcyXErXyJsTo,Martin O'Donnell,5oERdzrfb6kmNMzPNINZib,gaming,"['scorecore', 'video']",['video'],0.312,0.419,0,-14.271,1,0.0444,0.255,0.884,0.0976,0.0374,96.134,262160,3
The Last of Us,285ieonEuLkll3zknYK2TY,Gustavo Santaolalla,4W3fa7tiXGVXl3KilbACqt,gaming,"['latin', 'argentine', 'soundtrack', 'video']","['latin', 'soundtrack', 'video']",0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,183533,3
God of War,6ZMwwuUOx8kefl32gWOjtY,Bear McCreary,2ifvIECHAlEgPMBuBOJ0lG,gaming,"['scorecore', 'soundtrack', 'epicore', 'video']","['soundtrack', 'video']",0.202,0.44,8,-10.112,1,0.0357,0.291,0.94,0.102,0.144,143.847,246627,4
Pokémon®,74RXECEEdc945gowRY4ebj,Video Games Live,6dZAVi5PugDwlAnH8KMEGl,gaming,"['scorecore', 'video']",['video'],0.307,0.635,10,-8.468,1,0.0446,0.243,0.922,0.155,0.255,106.927,254747,4
Dragonborn,2gaZJDgE71VL9PzzUUlpMg,Jeremy Soule,77yY2QmM6bYvjJ3y5L2R0v,gaming,"['scorecore', 'soundtrack', 'video']","['soundtrack', 'video']",0.413,0.482,11,-13.311,0,0.0539,0.895,0.685,0.111,0.13,66.766,235636,4
Like You Love Me,62ZsjsTf7MLdH0dbIAM54R,Tauren Wells,3SKza3YPBri1k43LB1Tqy4,inspirational,"['christian', 'world', 'anthem', 'ccm']","['christian', 'anthem']",0.796,0.807,10,-4.721,1,0.0438,0.0386,0.0,0.1,0.931,111.004,210697,4
Pilots,7IbQBMmRTzr6qAasixQ9bQ,Andrew Ripp,7oAskcd3mX9ZzxMPFHYqoN,inspirational,"['neo', 'acoustic', 'indiecoustica']","['neo', 'acoustic']",0.809,0.555,0,-5.689,1,0.0617,0.481,1.46e-06,0.133,0.473,104.085,219653,4
LET'S STAY HOME TONIGHT,1kiylxwnw8R8rJoCDtubWM,NEEDTOBREATHE,610EjgFatGvVPtib97jQ8G,inspirational,"['folk-pop', 'pop', 'neo', 'christian', 'indiecoustica', 'ccm', 'worship', 'acoustic']","['pop', 'neo', 'christian', 'acoustic']",0.548,0.367,5,-9.271,1,0.0309,0.668,0.0,0.144,0.416,147.946,200120,4
You,6OW9DM0XwDzdiIlKcTuPD3,Apollo LTD,2H3EMYFS69dhMmrX9JTkZp,inspirational,"['christian', 'anthem', 'ccm']","['christian', 'anthem']",0.533,0.6,0,-5.329,1,0.0269,0.0243,0.0,0.0673,0.349,92.028,226293,4
Can't Quit You,1rDFKjc3N1o8REMY9jVBPh,Colton Dixon,52oVYHQ99ORZzeig2YGo4R,inspirational,"['christian', 'worship', 'anthem', 'ccm']","['christian', 'anthem']",0.773,0.57,2,-10.356,1,0.067,0.692,0.000192,0.0948,0.362,112.059,200539,4
The War We Made,3IvUhEVbbA81QnEVhsFHiH,Red,01crEa9G3pNpXZ5m7wuHOk,inspirational,"['alternative', 'post-grunge', 'christian', 'nu', 'rap']","['alternative', 'christian', 'rap']",0.459,0.859,5,-5.859,0,0.0492,0.000792,0.0,0.0729,0.408,100.107,232350,4
Save Me,4REoG68IFlZyqVAaUwmUl0,Skillet,49bzE5vRBRIota4qeHtQM8,inspirational,"['alternative', 'christian']","['alternative', 'christian']",0.556,0.888,1,-3.985,0,0.0377,0.000377,0.0,0.214,0.446,96.033,223241,4
Alive Again,2Qs5QhWKIA0rIwTluk1eC6,Seventh Day Slumber,6kFLnclYFc3gzpNt13wim5,inspirational,"['christian', 'worship', 'ccm']",['christian'],0.494,0.907,2,-6.096,0,0.0546,3.8e-05,0.529,0.113,0.773,99.984,214633,4
What Are You Waiting For,0Nu0KWmS8h2QRV2vhCzE3S,Futur,4Z9WYkdvygjmT03fH7syx9,inspirational,['christian'],['christian'],0.484,0.774,1,-9.542,1,0.0419,0.000187,0.000344,0.0756,0.207,93.058,199252,4
I Won't Look Back,5llksYcJ2Q7eL5HaCMZdvE,Fireflight,5v6wlK6GCKVovWMbPqSHNy,inspirational,"['pop', 'pixie', 'christian']","['pop', 'christian']",0.356,0.95,1,-5.373,1,0.167,3.61e-05,0.133,0.362,0.294,170.088,200454,3
Dreams,1LbPuFrhTY3mwrIvOGGWRn,Rivers & Robots,41yDmxekjnWShKi6nRmzZ4,inspirational,"['ambient', 'roots', 'anthem', 'christian']","['ambient', 'roots', 'anthem', 'christian']",0.611,0.498,0,-12.217,1,0.0322,0.254,2.2e-06,0.126,0.313,139.935,288922,4
Rest,5KgvL2S0YiQFP7bziJMJtS,Simon Wester,2qUycRIHExBVUPIoq6RUkO,inspirational,['ambient'],['ambient'],0.107,0.00466,0,-32.581,1,0.0377,0.985,0.962,0.0752,0.0458,66.321,252844,4
Kani (Day),5h5CZG6DA94wk4lkf0a3bc,Porya Hatami,6qGn1dMbzeGodjzNfzG4gZ,inspirational,"['iranian', 'persian', 'drift']",['drift'],0.154,0.104,5,-20.406,1,0.0424,0.97,0.931,0.0922,0.0337,69.55,537611,4
Brave New World (Instrumental),2Ca3o4dhghbtJgrtgOzyw3,Amanda Lindsey Cook,53Gnd3lGlcL8ua9Yyu9xDP,inspirational,"['ccm', 'indiecoustica', 'anthem', 'canadian']","['anthem', 'canadian']",0.204,0.22,9,-17.219,1,0.0348,0.511,0.911,0.109,0.201,113.241,119267,3
Come Near,6L35gpPSKYwCyJWGEH4ucP,Jaisua,7u5RAgXZgtZJ7yINfxdUc5,inspirational,"['ambient', 'cedm', 'christian']","['ambient', 'christian']",0.633,0.51,1,-10.841,1,0.0408,0.0155,0.52,0.0912,0.154,122.965,249823,4
Go Go Go,3FG9G5fK7gLHsu9bjt3ae6,Hopp,4waJr0z0IXdqWmWxZyVfmG,inspirational,[],[],0.805,0.854,6,-4.977,0,0.384,0.439,0.0,0.435,0.511,113.065,189438,4
Mark My Hands,6nbwAzMvYE83l8Sp7UlDC2,Circuit Rider Music,3Et8YPXNSHCS54UK1Z0v6D,inspirational,[],[],0.334,0.452,4,-10.943,1,0.0295,0.42,0.0523,0.0854,0.159,157.964,343535,4
Alchemy,1GRcZ66VWTuCWHfENuebh9,Damian,3MnicHyslW5NAnIMcOsGeK,inspirational,[],[],0.533,0.769,10,-3.596,0,0.0711,0.543,6.15e-06,0.132,0.344,139.764,221452,4
Collide,6teXAe3jjyrye9rcpKgvSp,Antioch Cape Town,2LSZm1g2gXfZlChtSZVTvx,inspirational,[],[],0.533,0.703,7,-7.666,1,0.0281,0.000799,0.0,0.121,0.323,125.962,380317,4
Queen of a Wasteland,14IaGlfgUEAdGOU7hAILca,Becca Bradley,0qPGusro9QlIqKGlgywzRU,inspirational,['christian'],['christian'],0.504,0.61,10,-6.403,0,0.0368,0.198,1.21e-06,0.0763,0.417,78.989,187766,4
Another In The Fire - Live,58Ru1XZP3lxJ6wJoFT2PmL,Hillsong UNITED,74cb3MG0x0BOnYNW1uXYnM,inspirational,"['christian', 'worship', 'world', 'ccm']",['christian'],0.451,0.688,0,-7.826,1,0.035,0.000615,0.0,0.136,0.0805,135.056,393360,4
What A Beautiful Name - Live,1yYUIjT3bZ9RB9vejqYy9f,Hillsong Worship,3SgHzT552wy2W8pNLaLk24,inspirational,"['russian', 'christian', 'ccm', 'worship', 'world']",['christian'],0.396,0.521,2,-7.093,1,0.0312,0.0101,0.0,0.884,0.126,135.742,341080,4
This Is Holy Ground,5kXlZJUNcjNeqFHgNeB3Gm,Elias Dummer,5gGNIhEw4JfZ7AS6tVjJbi,inspirational,"['alternative', 'anthem']","['alternative', 'anthem']",0.544,0.445,8,-8.868,1,0.0317,0.00818,0.0,0.0576,0.274,118.103,300410,4
† (just the cross) - Live,4tkSvznuiITP4O9zDooIBn,Futures,6CZGjSCwsv967PAK4MfqC3,inspirational,['anthem'],['anthem'],0.23,0.626,9,-9.836,1,0.0361,0.00078,0.00014,0.38,0.138,110.734,398333,4
Just Be,65O1Ry1edYOixyVOCXXY7R,Kim Walker-Smith,4leTWyczsXYGlzUh8sFGSz,inspirational,"['anthem', 'christian', 'ccm', 'worship', 'deep', 'world']","['anthem', 'christian', 'deep']",0.391,0.246,3,-9.214,1,0.0271,0.85,0.0,0.0893,0.118,71.616,273960,4
System,3AxeDtEkCMGKDK2Jyrk7nj,Tayla Parx,1LzWWI9v4UKdbBgz8fqi15,pride,['alternative'],['alternative'],0.608,0.53,2,-8.023,1,0.383,0.00375,5.82e-06,0.0517,0.423,124.943,182360,4
HOLIDAY,6zFMeegAMYQo0mt8rXtrli,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,pride,"['lgbtq+', 'pop', 'queer', 'country']","['pop', 'country']",0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,154998,4
two queens in a king sized bed,1pUyZuge2qoSG1nzDxftQJ,girl in red,3uwAm6vQy7kWPS2bciKWx9,pride,"['norwegian', 'bedroom', 'indie', 'bubblegrunge']",['indie'],0.361,0.218,9,-14.989,1,0.0338,0.911,0.000577,0.0748,0.167,114.476,190944,4
How Low Can You Go,7ob7JimXJiRbCOzKeT6Ye8,LP,0J7U24vlOOIeMpuaO6Q85A,pride,"[""women's"", 'la']","[""women's""]",0.436,0.807,9,-5.924,0,0.257,0.258,0.0474,0.297,0.474,118.141,203520,4
A Dreamer's Holiday - Spotify Singles,61Z8rVzYJ1NHgTlI8Q5yIC,Julien Baker,12zbUHbPHL5DGuJtiUfsip,pride,"['art', 'ambient', 'indie']","['art', 'ambient', 'indie']",0.36,0.226,7,-11.714,1,0.0368,0.863,0.0243,0.112,0.157,139.798,180586,4
I Want To Break Free,09jZZLarDD6MI3eT3ujsEL,Queen,1dfeR4HaWDbWqFHLkxsg1d,pride,"['rock', 'glam', 'classic']","['rock', 'classic']",0.862,0.402,4,-12.075,1,0.0368,0.0478,0.00499,0.179,0.812,109.157,200973,4
It's Raining Men - Single Version,4caiYv89C9GZdDD1RzshWd,The Weather Girls,19xz1vcuKNjniGEftTOSSH,pride,"['hi-nrg', 'disco']",['disco'],0.66,0.927,5,-5.867,0,0.156,0.461,5.73e-05,0.699,0.458,136.247,211533,4
Born This Way,6r2BECwMgEoRb5yLfp0Hca,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pride,"['pop', 'dance']","['pop', 'dance']",0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,260253,4
Don't Go Breaking My Heart,5nPdMALTEd7HOjn16oNf2X,Elton John,3PhoLpVuITZKcymswpck5b,pride,"['soft', 'mellow', 'glam', 'piano']","['mellow', 'piano']",0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440,4
I'm Coming Out,3SnGymj6ijE2iuUfWxLo1q,Diana Ross,3MdG05syQeRYPPcClLaUGl,pride,"['mellow', 'quiet', 'adult', 'disco', 'soul', 'motown', 'soft', 'funk']","['mellow', 'adult', 'disco', 'soul', 'motown', 'funk']",0.72,0.828,5,-9.211,1,0.0462,0.185,0.429,0.0839,0.768,110.071,323347,4
angel rock,32njoCIl5eqq3rv12cS588,Dua Saleh,2DGBzoOLcKLK3eWxFyugdB,pride,"['alternative', 'escape', 'indie', 'minnesota', 'sudanese']","['alternative', 'indie']",0.353,0.283,2,-9.403,0,0.0345,0.945,0.000822,0.24,0.207,84.09,204143,4
The Fall,2wRdWtXc2uaePJ7BuewkUT,MERLOT,6wkM5eF4WkRNOOSWmtgW7d,pride,[],[],0.681,0.568,0,-9.897,1,0.0658,0.649,1.69e-05,0.161,0.478,104.031,218349,4
Gospel For A New Century,46LX0sSwIU4GFLcj23ZfMA,Yves Tumor,0qu422H5MOoQxGjd4IzHbS,pride,"['underground', 'art', 'experimental', 'electronica', 'escape', 'chamber', 'hyperpop', 'freak']","['art', 'chamber']",0.565,0.726,0,-6.715,1,0.0548,0.00181,3.06e-06,0.103,0.715,178.078,198627,4
Mean Girls,2QTW2LiB4QQct5LPNld1h5,Tiger Goods,0prZVm6JzjGVsInk26mMDU,pride,[],[],0.666,0.607,0,-5.558,1,0.217,0.371,0.0953,0.0941,0.389,170.05,161647,4
Feeling Lucky,4afwdocCBBd9i0mz4uR5uj,Cuee,5vuWUABfGvkUxib7zgMMc6,pride,[],[],0.751,0.678,2,-5.407,1,0.335,0.138,0.0,0.0698,0.526,134.622,114251,4
Final Credits,5gC2aJwuSzGe3IJVlk9r2O,Midland,1YFLNH4rO40x9i16RpLwdY,pride,"['future', 'float']",['future'],0.823,0.814,6,-8.723,1,0.0391,0.0146,0.359,0.138,0.488,133.01,439994,4
Love Again (Horse Meat Disco Remix) [Mixed],3QhQ1vVPeWjUQB01AXhKrT,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,pride,"['pop', 'uk', 'dance']","['pop', 'uk', 'dance']",0.783,0.84,1,-5.815,0,0.0487,0.00542,0.00599,0.0804,0.502,122.982,175693,4
10%,41SwdQIX8Hy2u6fuEDgvWr,KAYTRANADA,6qgnBH6iDM91ipVXv28OMu,pride,"['lgbtq+', 'escape', 'indie']",['indie'],0.794,0.757,6,-6.644,0,0.123,0.0267,0.000306,0.0621,0.615,107.99,186680,4
Watch,7dXD5KXxYVTpAv6Bcsp85c,Arca,4SQdUpG4f7UbkJG3cJ2Iyj,pride,"['deconstructed', 'art', 'ai', 'experimental', 'fluxwork', 'escape', 'electropop', 'dance']","['art', 'dance']",0.669,0.732,6,-8.724,0,0.244,0.00308,0.0,0.0492,0.727,150.043,148577,4
Convo,34ol7Eg0ZMHBlBYlz6oeFO,Coco & Breezy,0Adbm5kzcPUxFybf9fhjgG,pride,[],[],0.854,0.545,8,-10.296,1,0.0821,0.298,0.00736,0.105,0.488,119.961,202000,4
Carrera,1gJnifGy7acvw9wL4JQ6I5,Brokenstra,3ASOHQNInxGLMhs1qMizJW,pride,[],[],0.691,0.862,5,-6.271,0,0.048,0.0276,0.0193,0.134,0.774,141.001,144681,4
KLK,5An8NQkXTYa5gz8BIWeWk5,Arca,4SQdUpG4f7UbkJG3cJ2Iyj,pride,"['deconstructed', 'art', 'ai', 'experimental', 'fluxwork', 'escape', 'electropop', 'dance']","['art', 'dance']",0.798,0.873,10,-6.732,0,0.0908,0.064,5.17e-05,0.764,0.846,98.017,227402,4
Demasiado Bueno,1fSMeXMW5SroNe3sWJY641,Georgel,0K8M0RUbeMZscUCj1Mb24j,pride,[],[],0.729,0.697,11,-7.343,0,0.192,0.222,5.39e-05,0.117,0.834,89.965,166916,4
Lento,5JoV39MFYbvWZwJlxq2722,Lauren Jauregui,3J0BpFVUc9LeOIVeN5uNhU,pride,"['pop', 'post-teen', 'r&b']",['pop'],0.82,0.453,9,-8.56,0,0.105,0.0199,0.000152,0.0868,0.575,91.015,173548,4
Tiburones - Remix,73HSOVmGMA0Qfo4ujlM1GF,Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,pride,"['latin', 'puerto', 'mexican', 'tropical', 'dance']","['latin', 'tropical', 'dance']",0.755,0.835,0,-2.474,1,0.172,0.0814,0.0,0.116,0.582,96.037,209373,4
CALL ME BABY,4jdiqVbH1eUwc4MzDV7GMu,EXO,3cjEqqelV9zb4BYE3qDQ4O,kpop,['k-pop'],['k-pop'],0.692,0.886,1,-2.519,1,0.0519,0.284,0.0,0.341,0.879,100.03,211013,4
Hello,2B4Hz23pUeucJZEmgUIOtV,CHEN,0UEP2XBR9aC5NBKcAKnBIq,kpop,"['k-pop', 'korean']","['k-pop', 'korean']",0.462,0.424,3,-5.055,1,0.0278,0.505,0.0,0.137,0.315,144.034,215893,4
Monster,6lM6yIDZ7kxFsgQCCfaLE2,EXO,3cjEqqelV9zb4BYE3qDQ4O,kpop,['k-pop'],['k-pop'],0.618,0.76,6,-4.312,1,0.0596,0.0066,0.0,0.127,0.541,150.0,221341,4
Your moonlight,6iuqiQSsoSyYzwUdYTdAzo,CHEN,0UEP2XBR9aC5NBKcAKnBIq,kpop,"['k-pop', 'korean']","['k-pop', 'korean']",0.478,0.45,9,-3.54,1,0.0281,0.827,0.0,0.11,0.196,132.087,223041,4
으르렁 Growl,6xy9JYFKcpb9L62PRNnYW5,EXO,3cjEqqelV9zb4BYE3qDQ4O,kpop,['k-pop'],['k-pop'],0.681,0.814,11,-2.83,0,0.0603,0.145,0.0,0.556,0.876,89.99,207053,4
Panorama,0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,kpop,['k-pop'],['k-pop'],0.726,0.963,9,-1.111,0,0.0916,0.0429,0.00157,0.128,0.769,126.062,222853,4
LAST PIECE,1NNH8BS6sgMnEtymDwE0zZ,GOT7,6nfDaffa50mKtEOwR8g4df,kpop,['k-pop'],['k-pop'],0.715,0.866,3,-5.505,0,0.148,0.0324,0.0,0.109,0.688,98.034,222120,4
Life Goes On,249gnXrbfmV8NG6jTEMSwD,BTS,3Nrfpe0tUJi4K4DXYWgMUX,kpop,['k-pop'],['k-pop'],0.566,0.716,1,-5.733,1,0.0424,0.00691,0.0,0.37,0.45,81.068,207481,4
Better,2k44rKotfi2k55hwwiCImN,BoA,4muJrGMndyYWqZtfk8OWy4,kpop,"['j-idol', 'k-pop']",['k-pop'],0.587,0.801,5,-4.22,1,0.229,0.178,0.0,0.214,0.705,92.008,199640,4
Christmassy!,1KMc5CXwEkjklwSqPMQjB1,THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,kpop,['k-pop'],['k-pop'],0.702,0.911,2,-3.521,1,0.0772,0.0559,0.0,0.0482,0.607,107.94,205533,4
Walk With You,6l3mCuMOs7yfg7CwrOAzuc,Baek Juyeon,7rxnwv9lWwT2Rsnbdi3mRM,kpop,[],[],0.767,0.566,2,-5.902,0,0.031,0.796,0.00015,0.108,0.698,94.005,186538,4
Future,2gvlPqqngL3BppFCwLXnVc,Red Velvet,1z4g3DjTBBZKhvAroFlhOM,kpop,['k-pop'],['k-pop'],0.717,0.868,7,-3.073,1,0.04,0.438,0.0,0.148,0.552,100.005,215880,4
Running,3t0Dw9zYFXK4ezJxbM3rbj,Gaho,3ybZTNrlK0QhL4rBxfLHOc,kpop,"['k-pop', 'korean']","['k-pop', 'korean']",0.572,0.85,2,-3.112,1,0.0558,0.203,0.0,0.313,0.608,139.986,209947,4
